	CANET	CM1	CM2	CM3	CS1	CS2	CS3	SCM1	SCM2	SCS2	SCS3	Sea1	Sea2	Sea3	SM1	SM2	SM3	SOLA	SS1	SS2	SS3
SV_185_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0	0	0	0.000868725868725869	0	0	2.17117547440184e-05	0.000205817782656422	0.00301204819277108
SV_186_Vibrionales	7.86472670074715e-05	0	0	7.5648687495272e-05	0	5.28541226215645e-05	0	0	0	0	0	0	0	0	0.00364050777169268	0	0.000131833362629636	0	0.000521082113856442	0.000137211855104281	7.53012048192771e-05
SV_187_SAR11_clade	0	0	0	0	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	0	0.000175527129912017	0.00164774807762724	0.00158569987026092	0.000253252714552534	0.00045045045045045	0	0.00343324250681199	6.51352642320552e-05	6.86059275521405e-05	7.53012048192771e-05
SV_188_Methylophilales	0.000629178136059772	0.000302411733575263	0.000436006183360419	0.000416067781223996	0.000423340153813589	0.000422832980972516	0.000235432607416127	0.000111756817165847	0.000182735180176888	0.000128899200824955	0.000142538128949494	0.000131645347434013	0.000671304772366654	0.000360386334150209	0.000126626357276267	0.000321750321750322	0.000175777816839515	0.00141689373297003	0.000151982283208129	0	0.00017570281124498
SV_189_Oceanospirillales	0	0	3.96369257600381e-05	0	3.52783461511324e-05	0	5.88581518540318e-05	7.45045447772314e-05	0.000109641108106133	0	4.75127096498313e-05	4.38817824780043e-05	0.00335652386183327	0.00100908173562059	0.000158282946595334	0.000160875160875161	0.000131833362629636	0.00256130790190736	2.17117547440184e-05	0.000171514818880351	0.000100401606425703
SV_190_Rhodobacterales	0	7.56029333938157e-05	3.96369257600381e-05	0	0	0	0	0.00525257040679481	0.000109641108106133	6.44496004124774e-05	4.75127096498313e-05	0	0	0	0	0	0	0	0	0	0
SV_191_PeM15	0.000393236335037357	0.000680426400544341	0.000753101589440723	0.000491716468719268	0.000846680307627178	0.000687103594080338	0.00064743967039435	0.00026076590672031	0.000365470360353775	6.44496004124774e-05	0.000570152515797976	4.38817824780043e-05	0	0	9.49697679572003e-05	9.65250965250965e-05	0.000263666725259272	0.000163487738419619	4.34235094880368e-05	0.000137211855104281	0
SV_192_Flavobacteriales	0	0	0	0	0	0	0	0.000111756817165847	7.30940720707551e-05	0	9.50254192996627e-05	4.38817824780043e-05	0.000793360185524228	0.000937004468790543	0.000221596125233467	0.000418275418275418	0.000527333450518545	0.00283378746594005	0.000217117547440184	0.000171514818880351	0.000326305220883534
SV_193_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221596125233467	0	0.00360344524521005	0	0.00125928177515307	0	0
SV_194_KI89A_clade	0	0	0	0	0	0	0	7.45045447772314e-05	0	0	0	0.000175527129912017	0.00225802514341511	0.00201816347124117	0.000158282946595334	0.000353925353925354	0	0.00283378746594005	0	6.86059275521405e-05	2.51004016064257e-05
SV_195_Oceanospirillales	0.000157294534014943	7.56029333938157e-05	3.96369257600381e-05	0.000113473031242908	0.000105835038453397	0.000317124735729387	0.000235432607416127	3.72522723886157e-05	0.000182735180176888	6.44496004124774e-05	0.000332588967548819	0.00118480812690611	0.00170877578420603	0.00079284993513046	6.33131786381335e-05	9.65250965250965e-05	0	0.000544959128065395	0	6.86059275521405e-05	2.51004016064257e-05
SV_196_SAR11_clade	0	0	0	0	3.52783461511324e-05	0	0	3.72522723886157e-05	0	0	4.75127096498313e-05	4.38817824780043e-05	0.00109849871841816	0.000937004468790543	0.000411535661147868	0.00028957528957529	0.000131833362629636	0.00354223433242507	0.000108558773720092	0.000308726673984632	0.000100401606425703
SV_197_Oceanospirillales	7.86472670074715e-05	0.000604823467150525	0.000158547703040152	0.000605189499962176	0.000388061807662457	0.000158562367864693	0.000765155974102413	0.000149009089554463	0.00029237628828302	6.44496004124774e-05	0.000332588967548819	0.0010312218882331	0.000305138532893934	0.000432463600980251	3.16565893190668e-05	0	4.39444542098787e-05	0	0	6.86059275521405e-05	0
SV_198_Cellvibrionales	0	0	0	0	0	0	0	0	3.65470360353775e-05	6.44496004124774e-05	0	0.00142615793053514	0.00238008055657268	0.00108115900245063	0.000126626357276267	6.43500643500643e-05	8.78889084197574e-05	0.000217983651226158	4.34235094880368e-05	3.43029637760703e-05	5.02008032128514e-05
SV_199_Flavobacteriales	0.000629178136059772	0.000831632267331972	0.000396369257600381	0.000680838187457448	0.000917236999929443	0.000687103594080338	0.000765155974102413	0.000186261361943079	0.000365470360353775	0.000580046403712297	0.000237563548249157	0	0.000244110826315147	0	3.16565893190668e-05	3.21750321750322e-05	0	0.000108991825613079	2.17117547440184e-05	0	0
SV_200_Flavobacteriales	0	0	0	0	0	0	0	0	7.30940720707551e-05	6.44496004124774e-05	4.75127096498313e-05	0.000153586238673015	0.000610277065787868	0.00122531353611071	0.000253252714552534	0.000321750321750322	0.000483388996308666	0.00201634877384196	0.000347388075904295	0.000137211855104281	0.000326305220883534
SV_201_KI89A_clade	0	0	0	0	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	4.75127096498313e-05	4.38817824780043e-05	0.00238008055657268	0.00122531353611071	0.000158282946595334	0.00028957528957529	8.78889084197574e-05	0.00256130790190736	2.17117547440184e-05	3.43029637760703e-05	0.000100401606425703
SV_202_Flavobacteriales	0.00141565080613449	0.000604823467150525	0.000356732331840342	0.000529540812466904	0.000388061807662457	0.000739957716701903	0.000882872277810477	0.000372522723886157	0.000475111468459908	0.000193348801237432	0.000617665225447807	0	0	0	0	0	0	0	0	0	0
SV_203_NA	0.000235941801022414	0.000302411733575263	0.000634190812160609	0.000983432937438535	0.000952515346080576	0.000211416490486258	0.000294290759270159	0.000409774996274773	0.000182735180176888	0.000322248002062387	0.000807716064047133	0	0	0	0	0	0	0	0	0	0
SV_204_NB1-n	0.000707825403067243	7.56029333938157e-05	0.00122874469856118	0.00018912171873818	0.00112890707683624	0.000845665961945032	0	0.000111756817165847	0.00043856443242453	0.000322248002062387	0.000380101677198651	0	0	0	0	0	0	0	0	0	0
SV_205_Flavobacteriales	0.000235941801022414	0.000907235200725788	0.000634190812160609	0	0.000246948423057927	0.000845665961945032	0.000706297822248381	0.000596036358217851	0.000657846648636796	0.000580046403712297	0.000617665225447807	0	0	0	0	0	0	0	0	0	0
SV_206_SAR11_clade	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	8.77635649560085e-05	0.00176980349078482	0.00136946806977079	0.000316565893190668	0.000257400257400257	0.000175777816839515	0.00212534059945504	4.34235094880368e-05	0.000171514818880351	2.51004016064257e-05
SV_207_Cellvibrionales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	0.00129451258310113	0.00201391431709996	0.00115323626928067	0	9.65250965250965e-05	0.000131833362629636	0.000108991825613079	6.51352642320552e-05	0	5.02008032128514e-05
SV_208_Rhodobacterales	7.86472670074715e-05	0.000151205866787631	0.000158547703040152	7.5648687495272e-05	0.00014111338460453	0.000158562367864693	5.88581518540318e-05	0.000149009089554463	0.000109641108106133	0.000193348801237432	4.75127096498313e-05	0.000658226737170064	0.00189185890394239	0.00108115900245063	0.000126626357276267	6.43500643500643e-05	0	0	2.17117547440184e-05	0.000240120746432492	7.53012048192771e-05
SV_209_Oceanospirillales	0.00149429807314196	0.000302411733575263	0.000990923144000951	0.000416067781223996	0.000493896846115854	0.000581395348837209	0.000117716303708064	0.000149009089554463	0.000548205540530663	0.000128899200824955	0.000332588967548819	2.19408912390021e-05	6.10277065787868e-05	0	0	0	4.39444542098787e-05	0	0	0	0
SV_210_Campylobacterales	0	0	0	0.00442544821847341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV_211_Oceanospirillales	0	0	0	0	0	0	0	7.45045447772314e-05	3.65470360353775e-05	6.44496004124774e-05	0	2.19408912390021e-05	0	0	0.000126626357276267	0.000707850707850708	0.00250483388996309	0	0	0.000480241492864984	0.000376506024096386
SV_212_Oceanospirillales	0	0	0	7.5648687495272e-05	0	0	0	0	3.65470360353775e-05	0	0	0	0	0	0.0011396372154864	0	0.00228511161891369	0	0	0	0.000627510040160643
SV_213_Oceanospirillales	0	0	3.96369257600381e-05	0	0	0	0	0.000298018179108926	0	0.000128899200824955	0	0	0	0	0.000918041090252936	0	0.000175777816839515	0	0	0.00181805708013172	0.000451807228915663
SV_214_Cellvibrionales	0	0	0	0	0	0	0	0	0	0	0	0.000109704456195011	0	0	0	0	0.00439444542098787	0	0	0	0.000225903614457831
SV_215_NB1-n	0.000707825403067243	0.000302411733575263	0.000872012366720837	0.000226946062485816	0.000705566923022649	0.000422832980972516	0.000235432607416127	0.000111756817165847	0.000621299612601418	0.000451147202887342	0.000617665225447807	0	0	0	0	0	0	0	0	0	0
SV_216_Cytophagales	0.000393236335037357	0.000604823467150525	0.000911649292480875	0.00018912171873818	0.000564453538418119	0.000369978858350951	0.00064743967039435	0.000558784085829236	0.00043856443242453	0.000322248002062387	0.000285076257898988	0	0	0	0	0	0	0	0	0	0
SV_217_Flavobacteriales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	0	0.000131645347434013	0.000854387892103015	0.000648695401470376	0.000126626357276267	0.000193050193050193	0.000395500087888908	0.00277929155313351	6.51352642320552e-05	0.000102908891328211	0.00017570281124498
SV_218_Flavobacteriales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	4.75127096498313e-05	4.38817824780043e-05	0.000549249359209081	0.000216231800490125	0.000126626357276267	0.000546975546975547	0.000131833362629636	0.00354223433242507	4.34235094880368e-05	0	0.000150602409638554
SV_219_Flavobacteriales	0.000235941801022414	0.00105844106751342	0.000277458480320266	0.000491716468719268	0.000388061807662457	0.000687103594080338	0.000294290759270159	0.000372522723886157	0.000657846648636796	0.000322248002062387	0.000617665225447807	0	0	0	0	0	0	0	0	0	0
SV_220_SAR11_clade	0	7.56029333938157e-05	0	0	3.52783461511324e-05	0	5.88581518540318e-05	0.000111756817165847	0	6.44496004124774e-05	0	4.38817824780043e-05	0.00146466495789088	0.000432463600980251	0.000379879071828801	0.000482625482625483	0.000131833362629636	0.000599455040871935	8.68470189760736e-05	0.000445938529088913	0.000251004016064257
SV_221_Cellvibrionales	0	0	0	0	0	0	0	0	0	0	0	0.000592404063453057	0.0027462467960454	0.00194608620441113	3.16565893190668e-05	3.21750321750322e-05	4.39444542098787e-05	0.000163487738419619	0	3.43029637760703e-05	0
SV_222_Flavobacteriales	0.00125835627211954	0.000453617600362894	0.000317095406080304	0.000416067781223996	0.000352783461511324	0.000528541226215645	0.000588581518540318	0.000298018179108926	0.00058475257656604	0.000386697602474865	0.000190050838599325	0	0	0	0	0	0	0	0	0	0
SV_223_Alteromonadales	0	0.000151205866787631	0.000158547703040152	0	0	5.28541226215645e-05	5.88581518540318e-05	0.00275666815675756	0.000182735180176888	0.000322248002062387	0.000285076257898988	0	0	0	0	0	0	0	6.51352642320552e-05	0	0.000100401606425703
SV_224_Rhodobacterales	0	0	0	3.7824343747636e-05	0	0	0	0	0	6.44496004124774e-05	0	0	0.000732332478945441	0.00079284993513046	3.16565893190668e-05	0	0	0	0	0.0016122392974753	0.000803212851405623
SV_225_Puniceicoccales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	0	0.000636285845931062	0.000976443305260588	0.00108115900245063	0.000158282946595334	9.65250965250965e-05	0	0.00158038147138965	0	0.000137211855104281	2.51004016064257e-05
SV_226_Flavobacteriales	0	0.000453617600362894	0.00019818462880019	0.000529540812466904	0.000246948423057927	0.000264270613107822	0.000706297822248381	0.00052153181344062	0.000657846648636796	0.000773395204949729	0.000380101677198651	0	0	0	0	0	0	5.44959128065395e-05	0	0	0
SV_227_Oceanospirillales	0	0	0	0.00347983962478251	3.52783461511324e-05	5.28541226215645e-05	5.88581518540318e-05	3.72522723886157e-05	0	0.000386697602474865	0	0	0	0	0	0	0	0	0	0	0
SV_228_Rickettsiales	0	0	0	0	3.52783461511324e-05	0	0	0	7.30940720707551e-05	0	4.75127096498313e-05	6.58226737170064e-05	0.00103747101183938	0.000432463600980251	9.49697679572003e-05	0.000353925353925354	0.000175777816839515	0.0023433242506812	0.000108558773720092	3.43029637760703e-05	0.000100401606425703
SV_229_Rickettsiales	0	0	0	0	0	0	0	0.000111756817165847	0	6.44496004124774e-05	4.75127096498313e-05	0.000109704456195011	0.000366166239472721	7.20772668300418e-05	0.000189939535914401	0.000160875160875161	0.000175777816839515	0.00332425068119891	6.51352642320552e-05	0.000102908891328211	2.51004016064257e-05
SV_230_Rhodobacterales	0.00188753440817932	0.00052922053375671	0.000436006183360419	0.00037824343747636	0.000317505115360192	0.000369978858350951	0.000412007062978223	0.000186261361943079	0.000328923324318398	0.000193348801237432	0.000332588967548819	0	0	0	0	0	0	0	0	0	0
SV_231_Rickettsiales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	2.19408912390021e-05	0.00115952642499695	0.000504540867810293	0.000379879071828801	9.65250965250965e-05	4.39444542098787e-05	0.00256130790190736	2.17117547440184e-05	0.000137211855104281	5.02008032128514e-05
SV_232_Thiotrichales	0.00102241447109713	0.000378014666969078	0.000356732331840342	0.00075648687495272	0.000564453538418119	0.00047568710359408	0.000294290759270159	0.000186261361943079	0.000109641108106133	0.000128899200824955	0.000332588967548819	0	0	0	0	0	0	0	0	0	0
SV_233_SAR11_clade	0	0	0	0	0	0	0	7.45045447772314e-05	3.65470360353775e-05	0	0	8.77635649560085e-05	0.000732332478945441	0.000720772668300418	0.000158282946595334	0.000257400257400257	0	0.00239782016348774	0	0.000171514818880351	7.53012048192771e-05
SV_234_Flavobacteriales	0	0	0	0	0	0	0	3.72522723886157e-05	7.30940720707551e-05	6.44496004124774e-05	0.000142538128949494	2.19408912390021e-05	0.000488221652630294	0.000144154533660084	0.000189939535914401	0.000128700128700129	0.000263666725259272	0.00277929155313351	6.51352642320552e-05	0.000137211855104281	5.02008032128514e-05
SV_235_SAR11_clade	0	7.56029333938157e-05	0.000277458480320266	0.00037824343747636	0.000176391730755662	0.000158562367864693	0	0.000111756817165847	0.000219282216212265	0.000193348801237432	0.000142538128949494	2.19408912390021e-05	0.000366166239472721	0.000144154533660084	0.000189939535914401	0.00028957528957529	0	0.00125340599455041	2.17117547440184e-05	0.000102908891328211	2.51004016064257e-05
SV_236_Flavobacteriales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	0.00125063080062312	0.000549249359209081	7.20772668300418e-05	6.33131786381335e-05	3.21750321750322e-05	0	0	2.17117547440184e-05	0.000308726673984632	0.000276104417670683
SV_237_Cellvibrionales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	0.000680167628409066	0.00207494202367875	0.00100908173562059	0	3.21750321750322e-05	4.39444542098787e-05	0.000326975476839237	2.17117547440184e-05	3.43029637760703e-05	5.02008032128514e-05
SV_238_Oceanospirillales	0	0	0	0	0	0	0	0	7.30940720707551e-05	0	0	2.19408912390021e-05	0.000488221652630294	0.000576618134640334	0.000158282946595334	0.000160875160875161	8.78889084197574e-05	0.00310626702997275	0	6.86059275521405e-05	2.51004016064257e-05
SV_239_Puniceicoccales	0	0	0	0	0	0	0	0	0	0	0	0.000153586238673015	0.000427193946051507	0.000648695401470376	3.16565893190668e-05	0.000225225225225225	0.000131833362629636	0.00277929155313351	2.17117547440184e-05	0.000102908891328211	5.02008032128514e-05
SV_240_Rhodospirillales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.000427193946051507	0.000288309067320167	0.000189939535914401	0.000257400257400257	4.39444542098787e-05	0.00305177111716621	0.000108558773720092	3.43029637760703e-05	2.51004016064257e-05
SV_241_Micrococcales	0.000393236335037357	0.000226808800181447	0.000753101589440723	0.000226946062485816	0.000493896846115854	0.000422832980972516	0.000529723366686286	7.45045447772314e-05	0.000365470360353775	0.000322248002062387	0.000332588967548819	0	0	0	0	0	0	0	0	0	0
SV_242_Alteromonadales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	0.000351054259824034	0	7.20772668300418e-05	0.000538162018424135	0.000257400257400257	0.000571277904728423	0	0.000564505623344479	3.43029637760703e-05	0.000125502008032129
SV_243_Pseudomonadales	0.000157294534014943	0.000907235200725788	7.92738515200761e-05	3.7824343747636e-05	0.00014111338460453	0.00110993657505285	0.000294290759270159	3.72522723886157e-05	0.000255829252247643	0.00206238721319928	0	0	0	0	0	0	0	0	0	0	0
SV_244_Campylobacterales	0.000393236335037357	0.000151205866787631	0.000317095406080304	0.00128602768741962	0.000352783461511324	0.000211416490486258	0.000235432607416127	0	0.000255829252247643	0.000128899200824955	0.000380101677198651	0	0	0	0	0	0	0	0	0	0
SV_245_SAR11_clade	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	9.50254192996627e-05	6.58226737170064e-05	0.000732332478945441	0.000144154533660084	0.000158282946595334	0.000128700128700129	0.000219722271049394	0.00217983651226158	2.17117547440184e-05	0.000137211855104281	0.000125502008032129
SV_246_Rickettsiales	0	0	0	0	0	0	0	7.45045447772314e-05	7.30940720707551e-05	0	0	8.77635649560085e-05	6.10277065787868e-05	0.000144154533660084	0.000221596125233467	0.00028957528957529	0.000219722271049394	0.00250681198910082	0	6.86059275521405e-05	7.53012048192771e-05
SV_247_Nitriliruptorales	0.000865119937082186	0.000302411733575263	0.000554916960640533	0.000302594749981088	0.000529175192266987	0.000634249471458774	0.000176574455562095	3.72522723886157e-05	0.000219282216212265	6.44496004124774e-05	0.000285076257898988	0	0	0	0	0	0	0	0	0	0
SV_248_Flavobacteriales	0	0	0	0	0	0	0	0	0	0.00476927043052333	0	0	0.000122055413157574	0.000288309067320167	0	0	0	0	0	0	0
SV_249_Cellvibrionales	0	0.000151205866787631	0.000951286218240913	0	0.000176391730755662	0.00047568710359408	0.000412007062978223	0.000335270451497541	0.00029237628828302	0.000386697602474865	0.000285076257898988	0	0	0	3.16565893190668e-05	6.43500643500643e-05	0	0	0	0	0
SV_250_Salinisphaerales	0	7.56029333938157e-05	0.000317095406080304	0	0.000458618499964722	0.000369978858350951	0.000294290759270159	0.000335270451497541	0.00029237628828302	0.000708945604537252	0.000807716064047133	0	0	0	0	0	0	0	0	0	0
SV_251_Flavobacteriales	0	0	3.96369257600381e-05	0	0	0	0	0	0	0	0	0.00041687693354104	0.00219699743683632	0.00165777713709096	0	0	0	0	0	0	0
SV_252_Rhizobiales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	4.75127096498313e-05	4.38817824780043e-05	0.00109849871841816	0.000504540867810293	0.000158282946595334	0.000321750321750322	8.78889084197574e-05	0.000653950953678474	0.000173694037952147	0.000171514818880351	0.000200803212851406
SV_253_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250087055620627	0	0	0	0	0	0
SV_254_Flavobacteriales	0.00141565080613449	0.000226808800181447	0.00019818462880019	0.00018912171873818	0.000282226769209059	0.000264270613107822	0.000412007062978223	0.000335270451497541	0.000365470360353775	0.000322248002062387	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_255_Oceanospirillales	0	0	0	0	0	0	0	3.72522723886157e-05	0	0	4.75127096498313e-05	0	0.000671304772366654	0.000504540867810293	0.000126626357276267	0.000193050193050193	0	0.0023433242506812	2.17117547440184e-05	6.86059275521405e-05	2.51004016064257e-05
SV_256_Rickettsiales	0	0	0	0	0	0	0	0	3.65470360353775e-05	6.44496004124774e-05	0	8.77635649560085e-05	0.000427193946051507	0.000216231800490125	0.000221596125233467	6.43500643500643e-05	0.000175777816839515	0.00223433242506812	8.68470189760736e-05	3.43029637760703e-05	5.02008032128514e-05
SV_257_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	6.58226737170064e-05	0.000427193946051507	7.20772668300418e-05	9.49697679572003e-05	0.000193050193050193	0	0.00288828337874659	2.17117547440184e-05	0.000102908891328211	0
SV_258_Cellvibrionales	0	0.000151205866787631	0.000118910777280114	0	7.05566923022649e-05	0	0.000176574455562095	0.000223513634331694	7.30940720707551e-05	0.00025779840164991	0	0	0	0	0	0.00115830115830116	0.00035155563367903	0	0	3.43029637760703e-05	0.000200803212851406
SV_259_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	6.58226737170064e-05	0.00109849871841816	0.00122531353611071	0.000126626357276267	0.000160875160875161	4.39444542098787e-05	0.00119891008174387	4.34235094880368e-05	3.43029637760703e-05	5.02008032128514e-05
SV_260_Flavobacteriales	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	0.000767931193365075	0.000671304772366654	0.000648695401470376	6.33131786381335e-05	0.000128700128700129	0.000175777816839515	0.000163487738419619	4.34235094880368e-05	0	7.53012048192771e-05
SV_261_SAR11_clade	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	6.58226737170064e-05	0.00103747101183938	0.000144154533660084	0.000126626357276267	0.000257400257400257	0	0.00174386920980926	4.34235094880368e-05	6.86059275521405e-05	5.02008032128514e-05
SV_262_Order_III	0.0005505308690523	0.00052922053375671	0.000237821554560228	0.00037824343747636	0.000493896846115854	0.00047568710359408	0.000353148911124191	0	0.000219282216212265	0.00025779840164991	0.000142538128949494	0	0	0	0	0	0	0	0	0	0
SV_263_SAR11_clade	0	0	0	0	3.52783461511324e-05	5.28541226215645e-05	0	0	3.65470360353775e-05	0	0	4.38817824780043e-05	0.000915415598681802	0.000144154533660084	0.000253252714552534	3.21750321750322e-05	8.78889084197574e-05	0.00152588555858311	6.51352642320552e-05	0.000171514818880351	5.02008032128514e-05
SV_264_Flavobacteriales	0	0	0	0	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	4.75127096498313e-05	8.77635649560085e-05	0.000305138532893934	0	0.000189939535914401	0.000257400257400257	8.78889084197574e-05	0.00130790190735695	0.000238829302184203	0.000102908891328211	0.000125502008032129
SV_265_Acidimicrobiales	0	0	0	0	0	0	0	3.72522723886157e-05	3.65470360353775e-05	0	0	2.19408912390021e-05	0.000244110826315147	0.000288309067320167	3.16565893190668e-05	0.000193050193050193	0.000483388996308666	0.000708446866485014	0.000390811585392331	0.000102908891328211	0.000200803212851406
SV_266_Oceanospirillales	0	0	0	0	0	0	0	0	7.30940720707551e-05	0	0	0	0.000244110826315147	0.000504540867810293	0	0	0.000131833362629636	0.00277929155313351	8.68470189760736e-05	0	0
SV_267_SAR11_clade	0	0	0	0	0	0	0	0	0	0	0	0.000109704456195011	0.000549249359209081	0.000576618134640334	0.000284909303871601	0.000128700128700129	8.78889084197574e-05	0.00141689373297003	0	0.000205817782656422	5.02008032128514e-05
SV_268_Micrococcales	0.000786472670074715	0.000151205866787631	0.000396369257600381	0.000264770406233452	0.000176391730755662	0.000211416490486258	0.000353148911124191	3.72522723886157e-05	3.65470360353775e-05	0.000193348801237432	9.50254192996627e-05	0	0.000122055413157574	7.20772668300418e-05	0	6.43500643500643e-05	4.39444542098787e-05	5.44959128065395e-05	4.34235094880368e-05	6.86059275521405e-05	0.000150602409638554
SV_269_Acidimicrobiales	0	0	0	0	0	0	0	3.72522723886157e-05	7.30940720707551e-05	0	0	2.19408912390021e-05	0.000244110826315147	7.20772668300418e-05	0.000126626357276267	0.000193050193050193	0.000263666725259272	0.00114441416893733	0.000347388075904295	0.000102908891328211	7.53012048192771e-05
SV_270_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0.00207494202367875	0.00209024073807121	0	0	0	5.44959128065395e-05	0	6.86059275521405e-05	5.02008032128514e-05
SV_271_Oceanospirillales	0	0	0	0	0	0	0	0	0	0	0	0.00118480812690611	0.000305138532893934	0.000576618134640334	0	0	0	0	0	0	0
SV_272_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0.000131645347434013	0.000366166239472721	0.000288309067320167	0.000126626357276267	0.000257400257400257	0.000395500087888908	0.000817438692098093	0.000108558773720092	0.000171514818880351	0.000125502008032129
SV_273_Rhodobacterales	0	0	0	0	0	0	0	3.72522723886157e-05	7.30940720707551e-05	0	0	2.19408912390021e-05	0.000732332478945441	0.00187400893758109	9.49697679572003e-05	0.000128700128700129	4.39444542098787e-05	0.000163487738419619	2.17117547440184e-05	0.000205817782656422	0.000125502008032129
SV_274_Rhizobiales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	0	0.000488221652630294	0.000144154533660084	9.49697679572003e-05	0.000225225225225225	0.000131833362629636	0.0020708446866485	6.51352642320552e-05	0	0
SV_275_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.000488221652630294	0.000216231800490125	3.16565893190668e-05	0.000257400257400257	8.78889084197574e-05	0.00201634877384196	4.34235094880368e-05	0	7.53012048192771e-05
SV_276_Sphingomonadales	0	0	0	0	0	0	0	0	3.65470360353775e-05	6.44496004124774e-05	4.75127096498313e-05	0	0	0	0.000253252714552534	0.000160875160875161	0.000439444542098787	5.44959128065395e-05	0.000369099830648313	0.000308726673984632	0.000276104417670683
SV_277_Flavobacteriales	0.000707825403067243	0.000378014666969078	0.000356732331840342	7.5648687495272e-05	0.000493896846115854	0.000422832980972516	0.000353148911124191	7.45045447772314e-05	7.30940720707551e-05	0.000128899200824955	0.000190050838599325	0	0	0	0	0	0	0	0	0	0
SV_278_Flavobacteriales	0.000314589068029886	0.000151205866787631	0.000237821554560228	0.00037824343747636	0.000352783461511324	0.000317124735729387	0.000412007062978223	0.000409774996274773	0.000109641108106133	0.000128899200824955	9.50254192996627e-05	0	0	0	0	0	0	0	0	0	0
SV_279_Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	4.38817824780043e-05	6.10277065787868e-05	0	0	3.21750321750322e-05	0	0	0	0.000926180021953897	0.000803212851405623
SV_280_Thiotrichales	0	0	0	0	0	0	0	0	0	0	0	2.19408912390021e-05	0.00018308311973636	7.20772668300418e-05	6.33131786381335e-05	0.000193050193050193	0.000175777816839515	0.00174386920980926	4.34235094880368e-05	0.000102908891328211	0.00017570281124498
SV_281_Flavobacteriales	0	0.000226808800181447	3.96369257600381e-05	3.7824343747636e-05	3.52783461511324e-05	0	0	7.45045447772314e-05	3.65470360353775e-05	0.000128899200824955	0	0.00030717247734603	0.00115952642499695	0.000937004468790543	3.16565893190668e-05	0	4.39444542098787e-05	5.44959128065395e-05	0	0	0
SV_282_Rickettsiales	0	0	0	0	0	0	0	7.45045447772314e-05	0	0	0	6.58226737170064e-05	0.000122055413157574	0.000648695401470376	0.000189939535914401	0.000128700128700129	4.39444542098787e-05	0.00147138964577657	0	0.000137211855104281	2.51004016064257e-05
SV_283_SAR11_clade	0	0	0	0	0	0	0	0	3.65470360353775e-05	0	0	0.000131645347434013	0.00103747101183938	0.000360386334150209	6.33131786381335e-05	9.65250965250965e-05	4.39444542098787e-05	0.00119891008174387	2.17117547440184e-05	3.43029637760703e-05	0
SV_284_Puniceicoccales	0	0	0	0	0	0	0	0	0	0	4.75127096498313e-05	6.58226737170064e-05	0.00018308311973636	0.000216231800490125	6.33131786381335e-05	0.000257400257400257	4.39444542098787e-05	0.00163487738419619	4.34235094880368e-05	0.000171514818880351	2.51004016064257e-05
SV_285_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	4.38817824780043e-05	0.000488221652630294	0.000504540867810293	9.49697679572003e-05	0.00028957528957529	8.78889084197574e-05	0.00119891008174387	2.17117547440184e-05	3.43029637760703e-05	5.02008032128514e-05
SV_286_Flavobacteriales	7.86472670074715e-05	7.56029333938157e-05	0	0	0	5.28541226215645e-05	0	0	0	0	9.50254192996627e-05	0.000351054259824034	6.10277065787868e-05	0.00180193167075105	0	0	4.39444542098787e-05	5.44959128065395e-05	0	3.43029637760703e-05	0.000150602409638554
